map type,name,attribute,interval,minimum value,maximum value,lower_limit,upper_limit,file_path
results,topupperreek,amplitude_min,2003-01-01-2003-01-01,-0.05273182118003821,0.0006187891323874671,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/topupperreek--amplitude_min--20030101_20000101.gri
results,upperreek,oilthickness,2003-01-01-2003-01-01,-2.674729824066162,0.5622202157974243,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/upperreek--oilthickness--20030101_20000101.gri
results,midreek,average_pressure,2003-01-01-2003-01-01,-36.45671081542969,-2.5191619396209717,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/midreek--average_pressure--20030101_20000101.gri
results,all,average_swat,2003-01-01-2003-01-01,-0.26703378558158875,0.35043931007385254,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/all--average_swat--20030101_20000101.gri
results,lowerreek,average_swat,2003-01-01-2003-01-01,-0.4188556373119354,0.6632664799690247,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/lowerreek--average_swat--20030101_20000101.gri
results,baselowerreek,timeshift,2003-01-01-2003-01-01,0.0,69.28626179858894,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/baselowerreek--timeshift--20030101_20010601.gri
results,all,average_sgas,2003-01-01-2003-01-01,-5.270670300205893e-08,1.4197079281075276e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/all--average_sgas--20030101_20000101.gri
results,toplowerreek,amplitude_max,2003-01-01-2003-01-01,-0.005372973332140702,0.070182632894814,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/toplowerreek--amplitude_max--20030101_20000101.gri
results,toplowerreek,amplitude_min,2003-01-01-2003-01-01,-0.05521763050456679,0.00097143533251603,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/toplowerreek--amplitude_min--20030101_20000101.gri
results,midreek,oilthickness,2003-01-01-2003-01-01,-1.8513716459274292,1.3253791332244873,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/midreek--oilthickness--20030101_20000101.gri
results,upperreek,average_swat,2003-01-01-2003-01-01,-0.21441763639450073,0.549422025680542,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/upperreek--average_swat--20030101_20000101.gri
results,all,oilthickness,2003-01-01-2003-01-01,-4.0008864402771,1.7601112127304077,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/all--oilthickness--20030101_20000101.gri
results,baselowerreek,amplitude_rms,2003-01-01-2003-01-01,3.940395058493577e-05,0.036137171824043135,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/baselowerreek--amplitude_rms--20030101_20000101.gri
results,midreek,average_sgas,2003-01-01-2003-01-01,-1.0310585452089072e-07,8.824723636280396e-07,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/midreek--average_sgas--20030101_20000101.gri
results,midreek,average_swat,2003-01-01-2003-01-01,-0.33004820346832275,0.5496735572814941,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/midreek--average_swat--20030101_20000101.gri
results,upperreek,average_pressure,2003-01-01-2003-01-01,-38.49595642089844,-10.821574211120605,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/upperreek--average_pressure--20030101_20000101.gri
results,lowerreek,average_pressure,2003-01-01-2003-01-01,-36.5523796081543,-9.799351692199707,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/lowerreek--average_pressure--20030101_20000101.gri
results,toplowerreek,amplitude_rms,2003-01-01-2003-01-01,4.860136654891106e-05,0.04263451780687764,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/toplowerreek--amplitude_rms--20030101_20000101.gri
results,topmidreek,amplitude_rms,2003-01-01-2003-01-01,3.4213625719801486e-05,0.03793053684475722,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/topmidreek--amplitude_rms--20030101_20000101.gri
results,topmidreek,amplitude_max,2003-01-01-2003-01-01,-0.004985532512220392,0.04733236017136354,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/topmidreek--amplitude_max--20030101_20000101.gri
results,all,average_pressure,2003-01-01-2003-01-01,-36.828189849853516,-16.42322540283203,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/all--average_pressure--20030101_20000101.gri
results,baselowerreek,amplitude_max,2003-01-01-2003-01-01,-0.0037319541902363466,0.06975277060898898,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/baselowerreek--amplitude_max--20030101_20000101.gri
results,lowerreek,average_sgas,2003-01-01-2003-01-01,-6.297407395550181e-08,2.6841298677027225e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/lowerreek--average_sgas--20030101_20000101.gri
results,lowerreek,average_soil,2003-01-01-2003-01-01,-0.6632664799690247,0.4188556373119354,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/lowerreek--average_soil--20030101_20000101.gri
results,topmidreek,amplitude_min,2003-01-01-2003-01-01,-0.062214506861034524,0.006490015532191497,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/topmidreek--amplitude_min--20030101_20000101.gri
